@relation satimage

@attribute 'Aattr' numeric
@attribute 'Battr' numeric
@attribute 'Cattr' numeric
@attribute 'Dattr' numeric
@attribute 'Eattr' numeric
@attribute 'Fattr' numeric
@attribute 'A1attr' numeric
@attribute 'B2attr' numeric
@attribute 'C3attr' numeric
@attribute 'D4attr' numeric
@attribute 'E5attr' numeric
@attribute 'F6attr' numeric
@attribute 'A7attr' numeric
@attribute 'B8attr' numeric
@attribute 'C9attr' numeric
@attribute 'D10attr' numeric
@attribute 'E11attr' numeric
@attribute 'F12attr' numeric
@attribute 'A13attr' numeric
@attribute 'B14attr' numeric
@attribute 'C15attr' numeric
@attribute 'D16attr' numeric
@attribute 'E17attr' numeric
@attribute 'F18attr' numeric
@attribute 'A19attr' numeric
@attribute 'B20attr' numeric
@attribute 'C21attr' numeric
@attribute 'D22attr' numeric
@attribute 'E23attr' numeric
@attribute 'F24attr' numeric
@attribute 'A25attr' numeric
@attribute 'B26attr' numeric
@attribute 'C27attr' numeric
@attribute 'D28attr' numeric
@attribute 'E29attr' numeric
@attribute 'F30attr' numeric

@attribute 'class' {1.,2.,3.,4.,5.,7.}

@data
-0.470385,-0.681527,-0.618205,-0.613446,-0.158561,-0.360191,-1.326844,-1.082161,-0.141965,-0.476466,-1.313567,-1.284866,0.052220,-0.370976,-0.918610,-1.037657,-0.446584,-0.531371,-1.564201,-1.450091,-0.433852,-0.518297,-1.551120,-1.440349,-0.453767,-0.761901,-1.638209,-1.561801,-0.440539,-0.575371,-1.443454,-1.555270,-0.725852,-0.738876,-1.612773,-1.548490,7.
-1.205362,-0.113401,-0.558130,-0.190113,-1.190918,0.076748,-0.066649,0.026550,-0.884323,0.267118,0.429577,0.242968,-0.682928,0.154190,-0.198662,-0.086885,-0.963662,-0.007470,0.050856,-0.084225,-0.953942,0.355661,0.301881,0.132741,-0.159228,0.509876,0.589028,0.228494,-0.440539,0.518855,0.292626,0.020058,-0.427380,0.532109,0.842981,0.235886,1.
-0.911371,0.236215,0.403065,0.233219,-0.674739,0.469993,0.173388,0.237733,-0.661615,0.660780,0.730119,0.242968,-0.976988,0.329246,0.281304,0.124397,-0.668189,0.341798,0.290124,0.125908,-0.953942,0.355661,0.301881,0.132741,-0.453767,0.509876,0.829810,0.228494,-0.736996,0.518855,0.831409,0.492656,-0.725852,0.356801,0.303913,0.235886,1.
-0.249892,-0.200805,-0.918578,-1.036778,-0.232300,-0.010640,-1.146816,-1.029365,0.080742,-0.170284,-1.133242,-1.021446,-0.168324,-0.458504,-0.798618,-0.984836,0.144362,-0.269421,-0.547313,-0.977291,0.160536,-0.081318,-1.013152,-0.968422,-0.159228,-0.367211,-1.277035,-1.087900,0.078260,-0.181449,-1.263859,-1.292715,0.393417,-0.169124,-1.013809,-0.918710,7.
-0.690878,0.148811,0.282916,0.127386,-0.674739,0.338911,0.533444,0.132141,-0.364672,0.354598,0.850335,0.295652,-0.168324,0.504301,0.581282,0.494142,0.144362,0.865700,0.828476,0.493642,-0.136658,0.880036,0.839849,0.499795,-0.232863,0.553731,0.288050,0.333806,0.078260,0.912777,1.070868,0.492656,0.094945,1.145687,1.082566,0.708221,1.
-0.102897,-0.550421,-1.459250,-1.407194,-0.084821,-0.534967,-1.446863,-1.240548,-0.364672,-0.345245,-1.433784,-1.232182,-0.462384,-0.677323,-1.758549,-1.513043,-0.151111,-0.662347,-1.504385,-1.292491,-0.136658,-0.474600,-1.491346,-1.283040,-0.748307,-0.542629,-1.578013,-1.456490,-0.440539,-0.531602,-1.563183,-1.240204,-0.427380,-0.344432,-1.552876,-1.233600,7.
-0.249892,-0.200805,-0.918578,-0.878029,-0.232300,-0.185416,-1.146816,-1.029365,0.080742,-0.170284,-1.133242,-1.021446,0.125735,-0.108393,-1.038601,-0.984836,0.144362,-0.094787,-0.547313,-0.767158,0.457729,0.224567,-0.355636,-0.758677,-0.159228,-0.542629,-0.374101,-0.929932,0.374717,0.212472,-0.126428,-0.137475,0.990360,0.619763,0.363809,0.025959,7.
-1.278860,-2.036290,1.063887,2.085299,-1.707096,-2.370110,2.333722,3.616660,-1.478209,-2.226075,2.353046,3.614741,-1.271047,-1.683892,0.641278,1.392093,-1.702344,-1.884784,1.187378,2.962707,-1.994120,-2.309913,2.154881,3.908156,-1.852830,-2.033678,1.190984,2.282068,-1.404024,-1.757135,0.651815,1.700407,-1.845121,-2.141341,1.801323,3.174859,2.
0.411587,0.323619,-0.377906,-0.560529,0.136399,0.033054,-0.546723,-0.765386,-0.438908,-0.082804,-1.013025,-0.968763,0.346280,0.197954,-0.378649,-0.720733,0.661439,0.385456,-0.367863,-0.504491,-0.136658,0.224567,-0.594733,-0.706240,0.503487,0.071332,-0.554688,-0.771965,0.522946,0.475086,-0.306022,-0.557562,0.542653,0.488282,-0.295052,-0.761265,4.
1.220062,0.891745,0.523215,-0.084280,1.242496,0.557381,0.293407,-0.079042,0.971571,0.573299,0.068926,-0.231187,1.007913,0.504301,0.341299,0.018756,1.030780,0.516432,0.110673,-0.189291,0.754923,0.530453,0.122558,-0.181877,0.650756,0.378313,-0.133319,-0.350719,0.967631,0.606393,-0.126428,-0.137475,1.214214,0.619763,-0.115362,-0.131486,3.
-0.690878,-0.943740,0.403065,0.603635,-0.674739,-0.753436,0.413425,0.607303,-0.364672,-0.432726,0.189143,0.611756,-0.976988,-0.852379,0.521286,0.705425,-0.372716,-0.531371,0.529392,0.703775,-0.062360,-0.343506,0.540978,0.709540,-0.748307,-0.367211,0.589028,0.702396,-0.144082,0.168703,0.831409,0.702700,-0.128909,0.532109,0.603395,0.498294,5.
-1.425855,-0.681527,-0.738354,-0.454696,-1.412137,-0.534967,-0.726751,-0.659795,-1.403973,-0.520206,-0.712483,-0.441923,-1.565107,-0.852379,-0.858614,-0.615092,-1.333003,-0.487713,-0.846398,-0.399425,-1.325434,-0.474600,-0.833829,-0.391622,-1.705561,-0.542629,-0.915862,-0.456031,-1.700481,-0.706678,-0.904670,-0.452540,-1.472032,-0.519740,-0.414844,-0.446376,1.
-1.278860,-1.293356,-0.137607,1.185718,-1.485877,-1.671008,0.653462,2.191175,-1.700916,-2.226075,1.210986,2.771798,-1.638621,-1.902712,0.341299,2.078762,-1.850081,-2.277710,0.888293,2.805107,-1.845523,-2.266215,0.660526,3.016738,-1.190116,-1.068882,0.408441,1.597543,-1.404024,-2.282363,0.951139,2.383049,-1.621268,-2.272822,0.723188,2.545079,2.
-0.690878,0.585831,0.883663,0.233219,-0.895959,0.382605,0.893500,0.237733,-0.884323,0.398338,0.369468,0.032233,-0.903473,0.066663,0.161312,-0.192527,-1.185267,0.254481,0.409758,0.230975,-1.176837,0.268265,0.421429,0.027868,-1.190116,-0.191794,-0.193515,-0.087440,-1.181682,0.168703,0.292626,0.282612,-1.173560,0.532109,0.543498,0.130923,1.
-1.940339,-2.254800,1.664634,2.667381,-1.928316,-2.151641,1.673620,2.666337,-1.923623,-2.226075,1.391311,2.666430,-2.006196,-2.252823,1.481217,2.976712,-1.997817,-2.234051,2.144449,2.962707,-1.994120,-2.222517,1.856010,2.754557,-1.852830,-2.165241,1.491962,2.808625,-1.848710,-2.151056,1.789246,3.013180,-1.845121,-2.272822,1.501841,3.017414,2.
1.367057,1.022851,0.823588,0.286136,1.389975,1.038013,1.133537,0.290528,1.416986,0.879481,1.150877,0.137600,1.081428,0.854412,0.581282,0.018756,1.400122,0.865700,0.828476,0.230975,1.423610,1.054828,0.600752,0.237614,1.239836,0.729148,0.528832,-0.087440,1.264088,0.912777,0.532085,0.125080,1.587304,1.145687,0.543498,0.130923,3.
-0.396887,0.848043,1.123962,0.709468,-0.674739,0.863238,0.533444,0.290528,-1.181266,0.004676,0.068926,0.137600,-0.756443,0.154190,0.281304,0.230039,-1.037530,-0.007470,0.050856,0.020842,-1.325434,-0.168714,0.062784,-0.181877,-0.969212,0.159041,0.288050,0.123183,-0.959339,-0.006373,0.053167,-0.084964,-1.472032,-0.344432,0.064327,-0.236449,1.
-1.425855,-0.200805,-0.197682,-0.243030,-1.707096,-0.185416,-0.186668,-0.237429,-1.403973,-0.170284,-0.171507,-0.073135,-1.565107,-0.502268,-0.618631,-0.192527,-1.554608,-0.662347,-0.607130,-0.399425,-1.548330,-0.343506,-0.594733,-0.181877,-1.484656,-0.542629,-0.434297,-0.245408,-1.478139,-0.531602,-0.665211,-0.452540,-1.472032,-0.695049,-0.654430,-0.656302,1.
-0.984869,-1.424462,0.042617,0.497802,-0.379780,-0.971906,-0.186668,-0.079042,-0.067729,-0.520206,-0.472049,-0.652659,-0.168324,-0.370976,-1.098597,-1.090478,-0.151111,-0.487713,-1.324934,-1.502624,-0.136658,-0.474600,-1.491346,-1.283040,0.061677,-0.542629,-1.156644,-1.245867,-0.440539,-0.706678,-1.802642,-1.450248,-0.427380,-0.695049,-1.792462,-1.443527,7.
-1.866841,-2.036290,2.085157,2.879048,-1.854576,-2.239028,2.393732,3.088702,-1.849387,-2.138594,2.413154,3.351322,-0.462384,-1.202490,0.521286,1.075169,-1.702344,-2.146735,1.665914,3.225374,-1.919822,-2.222517,2.035333,3.226484,0.135312,-0.279503,-0.374101,-0.192752,-0.959339,-1.800904,0.891274,1.962961,-1.994357,-2.228996,1.861220,3.332304,2.
1.073066,0.673235,0.282916,0.021553,0.136399,-0.010640,-1.086807,-1.082161,-1.032794,-0.957608,-2.155085,-1.917074,0.934398,0.723121,0.281304,0.335680,0.661439,0.560090,0.290124,-0.084225,-0.210957,-0.168714,-1.371797,-1.230603,0.724391,0.509876,0.348246,0.175838,0.745289,0.518855,0.352491,0.020058,0.468035,0.050011,-0.534637,-0.761265,3.
-0.396887,-0.681527,-1.459250,-1.407194,-0.379780,-0.534967,-1.446863,-1.398935,-0.067729,-0.345245,-1.433784,-1.232182,-0.168324,-0.370976,-1.518567,-1.301760,-0.151111,-0.356737,-1.324934,-1.292491,-0.136658,-0.168714,-1.072926,-1.073294,-0.232863,-0.542629,-1.578013,-1.456490,-0.218196,-0.356526,-1.383589,-1.030160,-0.203527,-0.169124,-0.894016,-1.023674,7.
1.073066,1.022851,1.123962,0.497802,1.389975,1.212789,1.433583,0.712894,1.788164,1.448104,1.150877,0.717124,1.522517,1.292051,0.761269,0.705425,1.547858,1.302284,1.366829,0.703775,1.943699,1.317016,1.078945,0.709540,1.681645,1.079983,0.890006,0.597084,1.708774,1.087853,0.891274,0.387634,1.736540,0.882725,0.663291,0.183404,3.
-1.719846,-2.036290,1.184036,2.349882,-1.707096,-2.020559,1.193546,2.191175,-1.255501,-1.395010,0.670010,0.822492,-1.638621,-2.165295,0.881261,2.078762,-1.628476,-2.015759,0.888293,2.279774,-1.622628,-1.872933,0.899623,1.705830,-1.631926,-2.033678,1.251179,2.176756,-1.848710,-2.019749,1.250463,2.173005,-1.845121,-2.009860,0.962773,1.967781,2.
1.367057,1.197660,0.403065,0.233219,1.389975,0.994319,0.713472,0.237733,1.120043,1.010702,0.429577,0.242968,1.375487,0.504301,0.281304,-0.086885,1.104649,0.691066,0.529392,0.125908,1.423610,0.880036,0.839849,0.132741,1.387105,0.509876,0.047268,0.017871,1.412317,0.869008,0.053167,0.020058,1.438068,0.882725,0.603395,0.025959,3.
1.146564,1.197660,0.883663,0.233219,1.168756,0.994319,0.653462,0.237733,1.491221,1.010702,0.369468,0.242968,1.081428,1.204523,0.701274,0.441321,1.400122,0.996675,0.708842,0.230975,1.423610,1.011130,0.720300,0.237614,1.387105,1.036129,0.829810,0.281150,1.115860,1.044084,0.532085,0.282612,1.139596,0.882725,0.543498,0.130923,4.
-0.176394,-0.594123,-1.459250,-1.354278,-0.453520,-0.578661,-1.446863,-1.346140,-0.438908,-0.563946,-1.614109,-1.548286,-0.462384,-0.896143,-1.938536,-1.671505,-0.668189,-0.706005,-1.743652,-1.660224,-0.433852,-0.693089,-1.491346,-1.440349,-0.380132,-0.630338,-1.698404,-1.509145,-0.366425,-0.619140,-1.922372,-1.502759,-0.352763,-0.607395,-1.672669,-1.496009,7.
0.779075,0.236215,-0.317831,-0.190113,0.800057,0.251523,-0.066649,-0.184633,1.120043,0.485819,-0.051291,-0.336555,1.081428,0.504301,0.041321,-0.245347,1.104649,0.516432,0.050856,-0.241825,0.829222,0.355661,-0.176313,-0.077004,1.092566,0.509876,0.288050,-0.192752,0.745289,0.518855,-0.186293,-0.189986,0.766507,0.356801,-0.354948,-0.393894,4.
1.661048,1.241362,1.184036,0.391969,1.684934,1.256483,0.893500,0.396120,1.713929,1.273143,0.910444,0.401020,1.743062,0.985704,0.881261,0.388501,1.769463,1.214967,0.888293,0.388575,2.092296,1.404411,0.899623,0.394922,1.681645,1.211546,0.950202,0.439117,1.412317,1.000315,0.711680,0.440145,1.438068,1.014206,0.723188,0.235886,3.
-2.087334,-2.254800,0.282916,2.032383,-1.854576,-2.239028,0.593453,2.243971,-2.072094,-2.357295,0.850335,2.455694,-1.712136,-2.165295,0.281304,1.286452,-1.702344,-2.234051,0.290124,1.649374,-1.696927,-2.441006,0.540978,2.439939,-1.484656,-2.033678,-0.133319,0.807707,-1.255796,-1.888442,-0.126428,0.965254,-1.248178,-1.878379,-0.115362,1.180556,2.
-1.572850,-0.375613,-0.197682,-0.401779,-1.559617,-0.491273,-0.606733,-0.395816,-1.329737,-0.651427,-0.832700,-0.599975,-1.491592,-0.195921,-0.198662,-0.245347,-1.480740,-0.531371,-0.666947,-0.241825,-1.474031,-0.518297,-0.654507,-0.444059,-1.705561,-0.454920,-0.554688,-0.403375,-1.478139,-0.444064,-0.784941,-0.189986,-1.472032,-0.432086,-0.354948,-0.183967,1.
0.411587,-0.025997,-0.618205,-0.613446,0.431358,-0.185416,-0.606733,-0.606999,0.154978,-0.170284,-0.832700,-0.810711,0.346280,-0.020865,-0.678627,-0.667912,0.365966,-0.007470,-0.906215,-0.662091,0.383431,0.006078,-1.132700,-0.653804,-0.159228,-0.454920,-1.457622,-1.193211,-0.440539,-0.750447,-1.623048,-1.345226,-0.427380,-0.563568,-1.612773,-1.181119,7.
0.411587,0.323619,-0.197682,-0.190113,0.431358,-0.010640,-0.606733,-0.606999,0.154978,-0.170284,-0.832700,-0.810711,0.052220,-0.195921,-0.918610,-0.667912,0.070493,-0.182104,-0.906215,-0.872224,0.086237,-0.518297,-1.551120,-1.020858,-0.159228,-0.454920,-1.216839,-0.982588,-0.440539,-0.750447,-1.443454,-1.187693,-0.427380,-0.870357,-1.612773,-1.338564,7.
1.367057,1.022851,1.123962,0.286136,1.389975,1.038013,1.133537,0.501711,1.416986,1.054442,1.150877,0.506388,1.081428,0.679357,0.581282,0.230039,1.104649,0.865700,0.589209,0.020842,1.423610,1.054828,0.839849,0.237614,0.945296,0.553731,0.288050,-0.245408,1.264088,0.737701,0.532085,0.125080,1.587304,0.926552,0.783084,0.130923,3.
-0.984869,-1.424462,-1.879773,-1.565944,-0.969698,-1.277763,-1.626890,-1.768505,-0.958558,-1.395010,-2.215193,-1.969758,-1.197532,-1.333781,-1.518567,-1.090478,-1.185267,-1.317224,-1.743652,-1.292491,-1.176837,-1.304860,-1.909765,-1.807403,-1.190116,-1.375862,-1.277035,-0.929932,-1.181682,-1.494521,-1.503318,-1.345226,-1.173560,-1.352454,-1.672669,-1.705935,5.
-0.102897,1.241362,1.123962,0.709468,-0.084821,1.431258,1.373574,0.871281,0.154978,1.273143,1.150877,0.875176,0.125735,1.204523,1.121243,0.494142,0.144362,1.214967,1.426646,0.703775,0.160536,1.054828,1.437591,0.709540,-0.232863,0.904566,0.769615,0.491773,-0.218196,1.306698,1.070868,0.492656,-0.203527,1.145687,1.382048,0.708221,1.
1.073066,0.673235,0.583289,0.021553,1.095016,0.863238,0.293407,0.026550,1.416986,0.704520,0.068926,-0.178503,1.228458,0.723121,0.281304,-0.086885,0.956912,0.560090,0.050856,-0.084225,0.977819,0.748942,0.540978,-0.077004,1.313470,0.685294,0.348246,0.017871,1.338203,0.518855,-0.126428,0.020058,1.064978,0.707417,0.124223,-0.183967,3.
0.485085,0.061407,-0.798429,-0.772195,0.800057,0.469993,-0.306686,-0.343020,0.823100,0.267118,-0.291724,-0.547291,-0.094810,-0.195921,-1.218588,-1.037657,0.513703,0.167164,-0.966032,-0.451958,0.829222,0.180869,0.062784,-0.234313,0.429852,-0.016376,-0.855666,-0.824621,0.448832,-0.006373,-0.844805,-0.610073,0.766507,0.532109,-0.175259,-0.393894,7.
-0.690878,0.192513,0.342991,0.233219,-0.674739,0.601074,0.113379,0.026550,-0.884323,1.010702,0.670010,0.401020,-0.903473,0.066663,-0.078670,0.230039,-0.889794,0.472773,0.708842,0.230975,-0.656748,0.836338,0.720300,0.604668,-0.969212,0.334459,0.288050,0.123183,-0.959339,0.518855,0.532085,0.282612,-0.651234,0.532109,0.842981,0.498294,1.
-0.176394,-0.375613,-1.098802,-1.089695,-0.158561,-0.185416,-0.846770,-1.082161,0.154978,0.004676,-0.832700,-1.074130,-0.462384,-0.370976,-1.398575,-1.037657,-0.446584,-0.182104,-0.906215,-1.029824,-0.210957,-0.168714,-0.893604,-1.020858,-0.159228,-0.454920,-1.036253,-0.982588,-0.144082,-0.268987,-1.024400,-1.187693,0.169563,-0.432086,-1.013809,-0.971192,7.
-0.764376,-1.031144,-1.158877,-0.666362,-0.969698,-1.015599,-0.906779,-0.448612,-0.958558,-1.176309,-0.652375,-0.441923,-0.976988,-1.290018,-1.038601,-0.562271,-0.963662,-1.404541,-1.205300,-0.399425,-1.474031,-1.261162,-0.774055,-0.391622,-1.411021,-1.200445,-1.036253,-0.508686,-1.181682,-1.319444,-1.024400,-0.505051,-1.397414,-1.308627,-1.253394,-0.708784,5.
0.117596,-0.113401,-1.038727,-0.983862,0.136399,-0.098028,-0.546723,-0.765386,0.451921,0.223378,-0.351833,-0.758027,-0.168324,-0.546032,-0.378649,-0.932016,0.365966,0.210823,-0.128595,-0.136758,0.977819,0.617849,0.361655,0.027868,-0.085593,-0.630338,-0.795470,-0.771965,0.522946,0.256241,-0.066563,-0.189986,0.841124,0.488282,0.184120,-0.341412,7.
-1.572850,-2.167396,1.724709,2.455715,-1.559617,-2.020559,1.433583,2.243971,-1.849387,-2.138594,1.150877,2.455694,-1.712136,-2.252823,1.661204,2.659789,-1.702344,-2.234051,1.366829,2.227241,-1.696927,-2.135121,1.377816,2.230194,-1.705561,-2.252950,1.491962,2.545347,-1.700481,-2.151056,1.849111,2.540581,-1.472032,-2.141341,1.501841,2.545079,2.
1.367057,0.629533,0.403065,-0.190113,1.095016,0.644768,0.413425,-0.184633,0.229214,-0.082804,-1.013025,-0.916079,1.081428,0.504301,0.281304,0.124397,0.809176,0.516432,-0.188412,-0.451958,0.160536,-0.343506,-0.953378,-1.230603,1.092566,0.685294,0.047268,-0.192752,1.115860,0.518855,0.591950,0.020058,0.766507,0.181492,-0.175259,-0.603821,7.
-0.176394,0.017705,-0.618205,-0.719279,0.357618,0.207829,-0.366695,-0.501408,0.674628,0.398338,-0.351833,-0.494607,0.493309,0.066663,-0.558636,-0.562271,0.513703,0.254481,-0.308046,-0.346891,0.532028,0.093474,-0.295861,-0.339186,0.135312,-0.016376,-0.976057,-0.824621,0.819403,0.168703,-0.485617,-0.452540,0.542653,0.356801,-0.175259,-0.446376,7.
0.411587,0.323619,-0.137607,-0.190113,0.726317,0.338911,-0.126658,0.026550,0.748864,0.354598,-0.111399,-0.178503,0.346280,0.197954,0.341299,0.018756,0.365966,0.385456,0.110673,-0.136758,0.383431,0.049776,-0.116539,-0.339186,0.503487,0.246750,0.408441,0.228494,0.522946,0.256241,-0.066563,-0.189986,0.244181,0.269146,-0.055466,-0.183967,4.
-0.470385,0.192513,0.342991,0.391969,-0.158561,0.601074,0.893500,0.396120,0.080742,1.010702,0.910444,0.611756,-0.388869,0.066663,-0.078670,0.018756,-0.077243,0.254481,0.170490,0.230975,-0.359554,0.661547,0.720300,0.447359,-0.380132,0.159041,0.288050,0.123183,-0.069968,0.343779,0.292626,0.282612,-0.054291,0.356801,0.303913,0.130923,1.
-1.940339,-2.473310,1.364260,2.667381,-1.928316,-2.457498,1.073527,2.455153,-1.923623,-2.357295,1.090769,2.666430,-2.006196,-2.340351,1.481217,2.765430,-1.997817,-2.321368,1.187378,2.332307,-1.994120,-2.397308,1.198494,2.335066,-1.852830,-2.384513,1.190984,2.650658,-1.848710,-2.151056,0.651815,1.700407,-1.621268,-2.009860,0.124223,0.970629,2.
1.220062,0.716937,0.042617,-0.084280,0.947536,0.557381,-0.186668,-0.237429,0.674628,0.354598,-0.171507,-0.441923,1.301973,0.679357,0.341299,-0.192527,0.735308,0.691066,0.110673,0.020842,0.754923,0.530453,0.122558,-0.391622,1.166201,0.816857,0.348246,0.017871,0.967631,0.606393,0.352491,-0.137475,0.990360,0.400628,-0.115362,-0.341412,4.
-0.396887,0.979150,0.703439,0.444886,-0.379780,0.469993,0.173388,0.026550,-0.067729,0.485819,0.189143,-0.178503,-0.094810,1.248287,1.721200,0.705425,-0.372716,0.865700,0.828476,0.283508,-0.656748,0.355661,0.301881,-0.077004,0.135312,1.430818,1.431766,0.913019,0.152375,1.044084,1.130733,0.702700,-0.128909,0.707417,0.603395,0.025959,1.
1.367057,0.848043,0.523215,0.127386,1.095016,0.513687,0.053370,0.132141,0.823100,0.529559,0.068926,-0.441923,1.375487,0.504301,0.281304,0.018756,1.104649,0.691066,0.050856,-0.189291,1.126416,0.530453,-0.176313,-0.181877,0.945296,0.553731,0.288050,-0.245408,0.967631,0.562624,0.292626,-0.084964,0.990360,0.575936,0.064327,-0.079004,4.
0.044099,1.285064,1.364260,0.709468,0.062659,1.125401,1.373574,0.924077,-0.216201,1.316883,1.090769,0.927860,0.419794,1.248287,1.481217,0.969528,0.144362,1.258626,1.486463,0.966441,0.160536,1.273318,1.856010,0.971722,0.650756,1.211546,1.792940,0.965674,-0.144082,0.825239,1.190598,0.755211,-0.128909,1.014206,1.501841,0.760703,1.
0.632080,0.192513,-0.137607,-0.719279,0.652577,0.382605,-0.126658,-0.501408,0.674628,0.398338,-0.351833,-0.494607,0.493309,0.241718,-0.318653,-0.562271,0.809176,0.472773,-0.308046,-0.557024,0.829222,0.486755,-0.295861,-0.339186,0.798026,0.334459,-0.193515,-0.666654,0.819403,0.343779,-0.186293,-0.452540,0.542653,0.532109,-0.474741,-0.446376,4.
1.367057,1.022851,0.583289,0.497802,1.389975,1.038013,0.593453,0.237733,1.416986,1.054442,0.609902,0.242968,1.522517,0.898176,0.761269,0.335680,1.252385,0.909358,0.529392,0.336042,1.572207,0.923734,0.540978,0.499795,1.681645,1.079983,0.649224,0.175838,1.708774,1.087853,0.651815,0.177591,1.736540,0.882725,0.363809,0.183404,3.
0.999568,0.498427,0.342991,0.021553,1.684934,0.863238,0.653462,0.396120,2.010872,1.273143,0.670010,0.611756,1.743062,1.204523,0.881261,0.388501,1.769463,1.389601,0.888293,0.598708,1.795102,1.229620,0.899623,0.604668,1.681645,1.606236,1.552157,0.807707,1.708774,1.394236,0.951139,0.230101,1.139596,0.838898,0.184120,-0.183967,3.
1.734545,2.027998,1.784783,0.974051,1.463715,1.606034,1.793639,0.765690,0.674628,1.010702,0.670010,0.242968,1.375487,1.817218,2.201166,1.180810,1.400122,1.826186,1.546280,1.018975,1.126416,1.229620,0.720300,0.447359,1.681645,1.430818,1.371571,0.860363,1.412317,1.438005,1.370192,0.702700,1.139596,1.058033,0.842981,0.130923,3.
-0.764376,-0.025997,0.042617,-0.084280,-0.748479,-0.010640,0.053370,-0.079042,-0.735851,0.179637,0.309360,0.137600,-0.976988,-0.108393,-0.378649,-0.192527,-0.963662,0.036189,0.349941,0.178442,-0.433852,0.705245,0.899623,0.604668,-0.895577,-0.191794,-0.374101,-0.140096,-0.885225,0.212472,0.113031,0.020058,-0.875088,0.225319,0.124223,0.025959,1.
-1.425855,-1.686674,0.042617,0.868218,-0.379780,-0.666048,-0.486714,-0.237429,-0.067729,0.004676,-0.712483,-0.652659,-1.565107,-2.034003,0.581282,1.550555,-0.446584,-0.836981,-0.367863,-0.399425,0.160536,0.006078,-0.833829,-0.811113,-1.705561,-2.252950,0.528832,2.071445,-1.255796,-1.757135,-0.425752,0.492656,-0.203527,-0.695049,-1.133601,-1.233600,2.
0.632080,0.716937,0.763513,0.497802,0.652577,0.906932,1.373574,0.712894,0.377685,1.141922,0.790227,0.717124,0.419794,0.679357,0.641278,0.388501,-0.151111,0.691066,0.888293,0.388575,-0.433852,0.705245,0.899623,0.394922,-0.159228,0.597585,0.649224,0.597084,-0.885225,0.606393,0.651815,0.597678,-1.173560,0.225319,0.124223,0.025959,1.
-0.102897,-0.025997,-0.978653,-0.825112,-0.084821,-0.185416,-0.966788,-0.818182,0.154978,-0.345245,-0.952917,-0.810711,0.125735,-0.370976,-0.858614,-0.826374,0.144362,-0.356737,-0.846398,-0.819691,0.160536,-0.168714,-1.072926,-0.811113,0.061677,-0.016376,-0.915862,-0.666654,0.374717,-0.181449,-0.904670,-0.872628,0.094945,-0.344432,-0.894016,-0.866229,7.
-1.058367,-1.293356,-1.519325,-1.301361,-1.043438,-1.277763,-1.746909,-1.293344,-1.329737,-1.263790,-1.734326,-1.074130,-1.271047,-1.333781,-1.818545,-1.248940,-0.963662,-1.317224,-1.384751,-1.239957,-1.251136,-1.304860,-1.551120,-1.020858,-0.748307,-1.156590,-1.036253,-0.771965,-0.736996,-1.013061,-0.784941,-0.400030,-0.725852,-1.001838,-0.354948,-0.183967,5.
0.485085,1.241362,1.123962,0.497802,0.136399,0.863238,0.533444,0.290528,-0.364672,0.704520,0.549793,0.506388,-0.168324,0.679357,0.821265,0.230039,-0.446584,0.341798,0.290124,0.230975,-0.731046,0.355661,0.062784,0.237614,-0.453767,0.159041,0.047268,-0.087440,-0.440539,0.168703,0.292626,0.125080,-0.949706,0.356801,0.543498,0.340849,1.
1.661048,1.372468,0.943738,0.603635,1.684934,1.606034,1.553602,0.818486,1.713929,1.404364,0.970552,0.242968,2.037121,1.248287,1.361226,0.494142,2.064936,1.433260,1.366829,0.703775,1.720804,0.880036,0.839849,0.290050,1.755280,1.211546,1.130788,0.702396,1.782888,1.219160,1.130733,0.702700,1.139596,0.707417,0.603395,0.025959,3.
0.191094,0.236215,0.703439,0.444886,0.505098,0.251523,0.413425,0.026550,0.229214,0.092157,-0.051291,-0.178503,0.787369,0.504301,1.121243,0.705425,0.809176,0.516432,1.127561,0.493642,0.532028,0.006078,0.062784,-0.234313,0.429852,0.509876,0.589028,0.702396,0.448832,0.518855,0.831409,0.702700,0.766507,0.707417,0.603395,0.025959,5.
1.514052,0.891745,0.763513,0.127386,1.242496,0.906932,0.533444,0.132141,1.268514,0.923221,0.549793,0.137600,1.301973,0.854412,0.341299,0.177218,1.326253,0.516432,0.349941,0.020842,1.052117,0.705245,0.660526,0.027868,0.945296,0.816857,0.649224,0.017871,1.189974,0.825239,0.651815,0.020058,1.214214,0.619763,0.363809,0.025959,3.
